grade,date_str,differential,predicted,residual,api_gravity,sulfur_pct,vacuum_resid_pct,brent_price,region_simple,distance_band,is_landlocked
Bow River Heavy,2022-05-15,-16.27000000000001,-21.86826367164852,5.59826367164851,20.9,3.24,38.0,113.34,NorthAmerica,long,1
Bow River Heavy,2022-06-15,-20.159999999999997,-26.754793328775335,6.594793328775339,20.9,3.24,38.0,122.71,NorthAmerica,long,1
Bow River Heavy,2022-07-15,-26.480000000000004,-26.371762398428068,-0.10823760157193618,20.9,3.24,38.0,111.93,NorthAmerica,long,1
Bow River Heavy,2022-08-15,-26.950000000000003,-21.678638716787276,-5.271361283212727,20.9,3.24,38.0,100.45,NorthAmerica,long,1
Bow River Heavy,2022-09-15,-23.52000000000001,-18.23636661857269,-5.283633381427322,20.9,3.24,38.0,89.76,NorthAmerica,long,1
Bow River Heavy,2022-10-15,-23.879999999999995,-19.396085535157027,-4.483914464842968,20.9,3.24,38.0,93.33,NorthAmerica,long,1
Bow River Heavy,2022-11-15,-30.450000000000003,-21.863794718519934,-8.58620528148007,20.9,3.24,38.0,91.42,NorthAmerica,long,1
Bow River Heavy,2022-12-15,-27.81,-18.79834953306807,-9.011650466931929,20.9,3.24,38.0,80.92,NorthAmerica,long,1
Bow River Heavy,2023-01-15,-29.86,-18.360986810804178,-11.499013189195821,20.9,3.24,38.0,82.5,NorthAmerica,long,1
Bow River Heavy,2023-02-15,-27.160000000000004,-19.34614176087549,-7.813858239124514,20.9,3.24,38.0,82.59,NorthAmerica,long,1
Bow River Heavy,2023-03-15,-23.510000000000005,-18.03406001427082,-5.475939985729184,20.9,3.24,38.0,78.43,NorthAmerica,long,1
Bow River Heavy,2023-04-15,-18.760000000000005,-20.44080963627781,1.6808096362778038,20.9,3.24,38.0,84.64,NorthAmerica,long,1
Bow River Heavy,2023-05-15,-16.75,-18.405422253564897,1.6554222535648968,20.9,3.24,38.0,75.47,NorthAmerica,long,1
Bow River Heavy,2023-06-15,-13.680000000000009,-18.31707589075771,4.637075890757702,20.9,3.24,38.0,74.84,NorthAmerica,long,1
Bow River Heavy,2023-07-15,-13.480000000000004,-18.430062519506922,4.950062519506918,20.9,3.24,38.0,80.11,NorthAmerica,long,1
Bow River Heavy,2023-08-15,-13.47,-19.32381931249103,5.853819312491028,20.9,3.24,38.0,86.15,NorthAmerica,long,1
Bow River Heavy,2023-09-15,-16.67,-19.85046990880714,3.1804699088071366,20.9,3.24,38.0,93.72,NorthAmerica,long,1
Bow River Heavy,2023-10-15,-19.97999999999999,-19.889481547468204,-0.0905184525317857,20.9,3.24,38.0,90.6,NorthAmerica,long,1
Bow River Heavy,2023-11-15,-21.4,-19.40821256940926,-1.9917874305907368,20.9,3.24,38.0,82.94,NorthAmerica,long,1
Bow River Heavy,2023-12-15,-27.94,-19.455607706389987,-8.484392293610014,20.9,3.24,38.0,77.63,NorthAmerica,long,1
Bow River Heavy,2024-01-15,-22.22000000000001,-19.272124671109605,-2.9478753288904045,20.9,3.24,38.0,80.12,NorthAmerica,long,1
Bow River Heavy,2024-02-15,-23.690000000000005,-18.085807413903442,-5.604192586096563,20.9,3.24,38.0,83.48,NorthAmerica,long,1
Bow River Heavy,2024-03-15,-17.92,-18.731010326943736,0.8110103269437339,20.9,3.24,38.0,85.41,NorthAmerica,long,1
Bow River Heavy,2024-04-15,-19.129999999999995,-19.748436222760656,0.6184362227606606,20.9,3.24,38.0,89.94,NorthAmerica,long,1
Canadian Light Sour,2009-01-15,-8.030000000000001,-2.1762202805357633,-5.853779719464238,35.8,1.42,5.0,43.44,NorthAmerica,long,1
Canadian Light Sour,2009-02-15,-7.410000000000004,-3.9817156964941782,-3.4282843035058255,35.8,1.42,5.0,43.32,NorthAmerica,long,1
Canadian Light Sour,2009-03-15,2.1700000000000017,-3.1424647021937284,5.31246470219373,35.8,1.42,5.0,46.54,NorthAmerica,long,1
Canadian Light Sour,2009-04-15,-0.3599999999999994,-3.6892578216925505,3.329257821692551,35.8,1.42,5.0,50.18,NorthAmerica,long,1
Canadian Light Sour,2009-05-15,-0.6099999999999994,-3.5616693578097256,2.951669357809726,35.8,1.42,5.0,57.3,NorthAmerica,long,1
Canadian Light Sour,2009-06-15,-3.8499999999999943,-5.803015435852099,1.9530154358521044,35.8,1.42,5.0,68.61,NorthAmerica,long,1
Canadian Light Sour,2009-07-15,-1.2999999999999972,-4.659247173990163,3.359247173990166,35.8,1.42,5.0,64.44,NorthAmerica,long,1
Canadian Light Sour,2009-08-15,-6.010000000000005,-5.9247253924520225,-0.08527460754798266,35.8,1.42,5.0,72.51,NorthAmerica,long,1
Canadian Light Sour,2009-09-15,0.0799999999999983,-5.379274495503914,5.459274495503912,35.8,1.42,5.0,67.65,NorthAmerica,long,1
Canadian Light Sour,2009-10-15,-1.0300000000000011,-5.007157334533699,3.9771573345336977,35.8,1.42,5.0,72.77,NorthAmerica,long,1
Canadian Light Sour,2009-11-15,-2.1199999999999903,-6.329384760411547,4.209384760411557,35.8,1.42,5.0,76.66,NorthAmerica,long,1
Canadian Light Sour,2009-12-15,-1.9899999999999949,-6.264443233943065,4.27444323394307,35.8,1.42,5.0,74.46,NorthAmerica,long,1
Canadian Light Sour,2010-01-15,-0.3900000000000005,-5.918392238600856,5.528392238600856,35.8,1.42,5.0,76.17,NorthAmerica,long,1
Canadian Light Sour,2010-03-15,0.8599999999999994,-6.194847467564316,7.054847467564316,35.8,1.42,5.0,78.83,NorthAmerica,long,1
Canadian Light Sour,2010-04-15,-2.489999999999995,-8.496267539470303,6.006267539470308,35.8,1.42,5.0,84.82,NorthAmerica,long,1
Canadian Light Sour,2010-05-15,-3.3700000000000045,-6.845642126607611,3.4756421266076067,35.8,1.42,5.0,75.95,NorthAmerica,long,1
Canadian Light Sour,2010-06-15,-3.3500000000000085,-6.281433646877906,2.931433646877897,35.8,1.42,5.0,74.76,NorthAmerica,long,1
Canadian Light Sour,2010-07-15,-1.9200000000000017,-6.964389907514028,5.044389907514026,35.8,1.42,5.0,75.58,NorthAmerica,long,1
Canadian Light Sour,2010-08-15,-2.950000000000003,-7.70990721162436,4.759907211624357,35.8,1.42,5.0,77.04,NorthAmerica,long,1
Canadian Light Sour,2010-09-15,-4.090000000000003,-8.49045203212851,4.400452032128507,35.8,1.42,5.0,77.84,NorthAmerica,long,1
Canadian Light Sour,2010-10-15,-6.710000000000008,-8.578692208353502,1.8686922083534938,35.8,1.42,5.0,82.67,NorthAmerica,long,1
Canadian Light Sour,2010-11-15,-3.75,-9.003692055745677,5.253692055745677,35.8,1.42,5.0,85.28,NorthAmerica,long,1
Canadian Light Sour,2010-12-15,-6.070000000000007,-10.775657079004292,4.705657079004284,35.8,1.42,5.0,91.45,NorthAmerica,long,1
Canadian Light Sour,2011-01-15,-8.329999999999998,-10.23486548881786,1.9048654888178618,35.8,1.42,5.0,96.52,NorthAmerica,long,1
Canadian Light Sour,2011-02-15,-13.789999999999992,-12.969109634538047,-0.8208903654619455,35.8,1.42,5.0,103.72,NorthAmerica,long,1
Canadian Light Sour,2011-03-15,-13.010000000000003,-14.459240231341976,1.4492402313419728,35.8,1.42,5.0,114.64,NorthAmerica,long,1
Canadian Light Sour,2011-04-15,-13.800000000000011,-16.479952162745967,2.6799521627459555,35.8,1.42,5.0,123.26,NorthAmerica,long,1
Canadian Light Sour,2011-05-15,-7.469999999999999,-15.276228386725556,7.806228386725557,35.8,1.42,5.0,114.99,NorthAmerica,long,1
Canadian Light Sour,2011-06-15,-11.670000000000002,-16.220072854650986,4.550072854650985,35.8,1.42,5.0,113.83,NorthAmerica,long,1
Canadian Light Sour,2011-07-15,-20.159999999999997,-16.87162473510312,-3.288375264896878,35.8,1.42,5.0,116.97,NorthAmerica,long,1
Canadian Light Sour,2011-08-15,-18.34999999999999,-17.02097735113682,-1.3290226488631696,35.8,1.42,5.0,110.22,NorthAmerica,long,1
Canadian Light Sour,2011-09-15,-22.489999999999995,-19.39928440827462,-3.090715591725374,35.8,1.42,5.0,112.83,NorthAmerica,long,1
Canadian Light Sour,2011-10-15,-18.239999999999995,-16.484162477490326,-1.755837522509669,35.8,1.42,5.0,109.55,NorthAmerica,long,1
Canadian Light Sour,2011-11-15,-15.39,-13.491391395851561,-1.8986086041484391,35.8,1.42,5.0,110.77,NorthAmerica,long,1
Canadian Light Sour,2011-12-15,-9.800000000000011,-12.887086799833636,3.0870867998336244,35.8,1.42,5.0,107.87,NorthAmerica,long,1
Canadian Light Sour,2012-01-15,-12.209999999999994,-13.387957418734437,1.1779574187344437,35.8,1.42,5.0,110.69,NorthAmerica,long,1
Canadian Light Sour,2012-02-15,-23.64,-16.35399723934234,-7.286002760657659,35.8,1.42,5.0,119.33,NorthAmerica,long,1
Canadian Light Sour,2012-03-15,-36.650000000000006,-17.76970710947081,-18.880292890529194,35.8,1.42,5.0,125.45,NorthAmerica,long,1
Canadian Light Sour,2012-04-15,-32.44,-16.327300707049044,-16.112699292950953,35.8,1.42,5.0,119.75,NorthAmerica,long,1
Canadian Light Sour,2012-05-15,-24.33,-16.054845976035473,-8.275154023964525,35.8,1.42,5.0,110.34,NorthAmerica,long,1
Canadian Light Sour,2012-06-15,-14.289999999999992,-12.441098786589464,-1.848901213410528,35.8,1.42,5.0,95.16,NorthAmerica,long,1
Canadian Light Sour,2012-07-15,-21.74000000000001,-14.304367838506703,-7.435632161493306,35.8,1.42,5.0,102.62,NorthAmerica,long,1
Canadian Light Sour,2012-08-15,-31.06,-17.438982662191506,-13.621017337808492,35.8,1.42,5.0,113.36,NorthAmerica,long,1
Canadian Light Sour,2012-09-15,-20.94,-17.0103595140289,-3.9296404859711025,35.8,1.42,5.0,112.86,NorthAmerica,long,1
Canadian Light Sour,2012-10-15,-24.039999999999992,-18.582353323719644,-5.457646676280348,35.8,1.42,5.0,111.71,NorthAmerica,long,1
Canadian Light Sour,2012-11-15,-23.090000000000003,-18.07890106720602,-5.011098932793985,35.8,1.42,5.0,109.06,NorthAmerica,long,1
Canadian Light Sour,2012-12-15,-31.09999999999999,-18.133384585361185,-12.966615414638806,35.8,1.42,5.0,109.49,NorthAmerica,long,1
Canadian Light Sour,2013-01-15,-32.47,-18.297393853784385,-14.172606146215614,35.8,1.42,5.0,112.96,NorthAmerica,long,1
Canadian Light Sour,2013-02-15,-28.569999999999993,-18.483272242781055,-10.086727757218938,35.8,1.42,5.0,116.05,NorthAmerica,long,1
Canadian Light Sour,2013-03-15,-21.92,-15.325429373157451,-6.59457062684255,35.8,1.42,5.0,108.47,NorthAmerica,long,1
Canadian Light Sour,2013-04-15,-15.299999999999995,-13.069069718310011,-2.230930281689984,35.8,1.42,5.0,102.25,NorthAmerica,long,1
Canadian Light Sour,2013-05-15,-9.590000000000003,-12.778610123125482,3.1886101231254784,35.8,1.42,5.0,102.56,NorthAmerica,long,1
Canadian Light Sour,2013-06-15,-11.159999999999997,-12.433531779509199,1.2735317795092023,35.8,1.42,5.0,102.92,NorthAmerica,long,1
Canadian Light Sour,2013-07-15,-12.970000000000011,-12.155460545039944,-0.8145394549600677,35.8,1.42,5.0,107.93,NorthAmerica,long,1
Canadian Light Sour,2013-08-15,-8.049999999999997,-13.034717209587473,4.984717209587476,35.8,1.42,5.0,111.28,NorthAmerica,long,1
Canadian Light Sour,2013-09-15,-10.319999999999991,-13.17279265671353,2.8527926567135378,35.8,1.42,5.0,111.6,NorthAmerica,long,1
Canadian Light Sour,2013-10-15,-15.700000000000005,-14.049619256299739,-1.650380743700266,35.8,1.42,5.0,109.08,NorthAmerica,long,1
Canadian Light Sour,2013-11-15,-23.760000000000005,-15.53845453053161,-8.221545469468396,35.8,1.42,5.0,107.79,NorthAmerica,long,1
Canadian Light Sour,2013-12-15,-30.190000000000012,-15.57010826556811,-14.619891734431903,35.8,1.42,5.0,110.76,NorthAmerica,long,1
Canadian Light Sour,2014-01-15,-27.19,-15.393435034979323,-11.796564965020679,35.8,1.42,5.0,108.12,NorthAmerica,long,1
Canadian Light Sour,2014-02-15,-17.650000000000006,-13.852783734459926,-3.7972162655400794,35.8,1.42,5.0,108.9,NorthAmerica,long,1
Canadian Light Sour,2014-03-15,-12.600000000000009,-13.292197153102595,0.6921971531025868,35.8,1.42,5.0,107.48,NorthAmerica,long,1
Canadian Light Sour,2014-04-15,-13.97,-13.073873605477356,-0.8961263945226445,35.8,1.42,5.0,107.76,NorthAmerica,long,1
Canadian Light Sour,2014-05-15,-12.480000000000004,-13.76910815447691,1.2891081544769065,35.8,1.42,5.0,109.54,NorthAmerica,long,1
Canadian Light Sour,2014-06-15,-11.340000000000003,-13.27511037582136,1.9351103758213561,35.8,1.42,5.0,111.8,NorthAmerica,long,1
Canadian Light Sour,2014-07-15,-9.53,-10.425011359428737,0.8950113594287377,35.8,1.42,5.0,106.77,NorthAmerica,long,1
Canadian Light Sour,2014-08-15,-12.909999999999997,-9.864270361445513,-3.0457296385544836,35.8,1.42,5.0,101.61,NorthAmerica,long,1
Canadian Light Sour,2014-09-15,-10.650000000000006,-9.665087672652696,-0.9849123273473097,35.8,1.42,5.0,97.09,NorthAmerica,long,1
Canadian Light Sour,2014-10-15,-7.160000000000011,-9.216482521067686,2.056482521067675,35.8,1.42,5.0,87.43,NorthAmerica,long,1
Canadian Light Sour,2014-11-15,-11.120000000000005,-9.230662602827682,-1.8893373971723229,35.8,1.42,5.0,79.44,NorthAmerica,long,1
Canadian Light Sour,2014-12-15,-10.330000000000004,-6.545119886418383,-3.784880113581621,35.8,1.42,5.0,62.34,NorthAmerica,long,1
Canadian Light Sour,2015-01-15,-3.6499999999999986,-4.00707363539548,0.35707363539548176,35.8,1.42,5.0,47.76,NorthAmerica,long,1
Canadian Light Sour,2015-02-15,-12.700000000000005,-7.990241104251347,-4.709758895748657,35.8,1.42,5.0,58.1,NorthAmerica,long,1
Canadian Light Sour,2015-03-15,-10.759999999999998,-8.193392659240796,-2.5666073407592016,35.8,1.42,5.0,55.89,NorthAmerica,long,1
Canadian Light Sour,2015-04-15,-8.010000000000005,-8.145810286430912,0.13581028643090676,35.8,1.42,5.0,59.52,NorthAmerica,long,1
Canadian Light Sour,2015-05-15,-6.359999999999999,-8.18857067319075,1.8285706731907503,35.8,1.42,5.0,64.08,NorthAmerica,long,1
Canadian Light Sour,2015-06-15,-3.859999999999999,-6.135422643737873,2.275422643737874,35.8,1.42,5.0,61.48,NorthAmerica,long,1
Canadian Light Sour,2015-07-15,-6.270000000000003,-8.410510849586748,2.140510849586745,35.8,1.42,5.0,56.56,NorthAmerica,long,1
Canadian Light Sour,2015-08-15,-2.1300000000000026,-5.8408453661810436,3.710845366181041,35.8,1.42,5.0,46.52,NorthAmerica,long,1
Canadian Light Sour,2015-09-15,-5.289999999999999,-7.39896150951481,2.1089615095148107,35.8,1.42,5.0,47.62,NorthAmerica,long,1
Canadian Light Sour,2015-10-15,-4.600000000000001,-8.503554695772378,3.9035546957723763,35.8,1.42,5.0,48.43,NorthAmerica,long,1
Canadian Light Sour,2015-11-15,0.0,-8.326778839432906,8.326778839432906,35.8,1.42,5.0,44.27,NorthAmerica,long,1
Canadian Light Sour,2015-12-15,-0.4299999999999997,-7.862116625604825,7.432116625604825,35.8,1.42,5.0,38.01,NorthAmerica,long,1
Canadian Light Sour,2016-01-15,-1.5299999999999976,-4.877799566074046,3.3477995660740483,35.8,1.42,5.0,30.7,NorthAmerica,long,1
Canadian Light Sour,2016-02-15,-4.059999999999999,-5.492643576163628,1.4326435761636294,35.8,1.42,5.0,32.18,NorthAmerica,long,1
Canadian Light Sour,2016-03-15,-3.68,-6.1150660053280586,2.4350660053280584,35.8,1.42,5.0,38.21,NorthAmerica,long,1
Canadian Light Sour,2016-04-15,-3.280000000000001,-6.364571412840067,3.0845714128400656,35.8,1.42,5.0,41.58,NorthAmerica,long,1
Canadian Light Sour,2016-05-15,-4.210000000000001,-6.507551532185167,2.2975515321851665,35.8,1.42,5.0,46.74,NorthAmerica,long,1
Canadian Light Sour,2016-06-15,-2.030000000000001,-5.775193475315245,3.7451934753152436,35.8,1.42,5.0,48.25,NorthAmerica,long,1
Canadian Light Sour,2016-07-15,-0.2000000000000028,-5.432440630931824,5.232440630931821,35.8,1.42,5.0,44.95,NorthAmerica,long,1
Canadian Light Sour,2016-08-15,-2.8500000000000014,-5.787104450821307,2.9371044508213053,35.8,1.42,5.0,45.84,NorthAmerica,long,1
Canadian Light Sour,2016-09-15,-2.6300000000000026,-6.3065835989636785,3.676583598963676,35.8,1.42,5.0,46.57,NorthAmerica,long,1
Canadian Light Sour,2016-10-15,-2.770000000000003,-5.959598854281495,3.189598854281492,35.8,1.42,5.0,49.52,NorthAmerica,long,1
Canadian Light Sour,2016-11-15,-3.6199999999999974,-5.568615223425172,1.9486152234251746,35.8,1.42,5.0,44.73,NorthAmerica,long,1
Canadian Light Sour,2016-12-15,-5.0,-7.280262681524246,2.2802626815242464,35.8,1.42,5.0,53.31,NorthAmerica,long,1
Canadian Light Sour,2017-01-15,-5.640000000000001,-7.532040128709429,1.8920401287094286,35.8,1.42,5.0,54.58,NorthAmerica,long,1
Canadian Light Sour,2017-02-15,-3.93,-7.680800146778276,3.750800146778276,35.8,1.42,5.0,54.87,NorthAmerica,long,1
Canadian Light Sour,2017-03-15,-3.740000000000002,-7.3000746296387184,3.5600746296387165,35.8,1.42,5.0,51.59,NorthAmerica,long,1
Canadian Light Sour,2017-04-15,-3.539999999999999,-6.167241505138924,2.627241505138925,35.8,1.42,5.0,52.31,NorthAmerica,long,1
Canadian Light Sour,2017-05-15,-1.7100000000000009,-5.504235908378445,3.794235908378444,35.8,1.42,5.0,50.33,NorthAmerica,long,1
Canadian Light Sour,2017-06-15,-1.1400000000000006,-4.34919314208081,3.2091931420808093,35.8,1.42,5.0,46.37,NorthAmerica,long,1
Canadian Light Sour,2017-07-15,-3.2099999999999937,-4.537461438643465,1.3274614386434713,35.8,1.42,5.0,48.48,NorthAmerica,long,1
Canadian Light Sour,2017-08-15,-4.260000000000005,-5.3694863473065855,1.1094863473065804,35.8,1.42,5.0,51.7,NorthAmerica,long,1
Canadian Light Sour,2017-09-15,-7.979999999999997,-6.823552251974742,-1.156447748025255,35.8,1.42,5.0,56.15,NorthAmerica,long,1
Canadian Light Sour,2017-10-15,-6.019999999999996,-7.633497853783512,1.6134978537835156,35.8,1.42,5.0,57.51,NorthAmerica,long,1
Canadian Light Sour,2017-11-15,-5.130000000000003,-8.564805985622556,3.4348059856225532,35.8,1.42,5.0,62.71,NorthAmerica,long,1
Canadian Light Sour,2017-12-15,-6.380000000000003,-8.522114836119945,2.1421148361199425,35.8,1.42,5.0,64.37,NorthAmerica,long,1
Canadian Light Sour,2018-01-15,-11.86,-8.337875072198466,-3.522124927801533,35.8,1.42,5.0,69.08,NorthAmerica,long,1
Canadian Light Sour,2018-02-15,-4.429999999999993,-7.051024407546891,2.6210244075468987,35.8,1.42,5.0,65.32,NorthAmerica,long,1
Canadian Light Sour,2018-03-15,-6.559999999999995,-6.621071746227942,0.06107174622794709,35.8,1.42,5.0,66.02,NorthAmerica,long,1
Canadian Light Sour,2018-04-15,-9.11,-8.171451009420954,-0.9385489905790454,35.8,1.42,5.0,72.11,NorthAmerica,long,1
Canadian Light Sour,2018-05-15,-11.91000000000001,-11.628126442904527,-0.28187355709548356,35.8,1.42,5.0,76.98,NorthAmerica,long,1
Canadian Light Sour,2018-06-15,-12.449999999999996,-10.027153658944492,-2.4228463410555037,35.8,1.42,5.0,74.41,NorthAmerica,long,1
Canadian Light Sour,2018-07-15,-6.260000000000005,-9.179889500851555,2.91988950085155,35.8,1.42,5.0,74.25,NorthAmerica,long,1
Canadian Light Sour,2018-08-15,-7.219999999999999,-8.733164623143518,1.5131646231435187,35.8,1.42,5.0,72.53,NorthAmerica,long,1
Canadian Light Sour,2018-09-15,-16.840000000000003,-11.54576689673296,-5.294233103267043,35.8,1.42,5.0,78.89,NorthAmerica,long,1
Canadian Light Sour,2018-10-15,-21.92,-13.242358632617389,-8.677641367382613,35.8,1.42,5.0,81.03,NorthAmerica,long,1
Canadian Light Sour,2018-11-15,-19.380000000000003,-10.26087697624079,-9.119123023759213,35.8,1.42,5.0,64.75,NorthAmerica,long,1
Canadian Light Sour,2018-12-15,-25.68,-9.903614400487797,-15.776385599512203,35.8,1.42,5.0,57.36,NorthAmerica,long,1
Canadian Light Sour,2019-01-15,-13.11,-7.890664798719579,-5.219335201280421,35.8,1.42,5.0,59.41,NorthAmerica,long,1
Canadian Light Sour,2019-02-15,-15.54,-8.513272495239088,-7.0267275047609115,35.8,1.42,5.0,63.96,NorthAmerica,long,1
Canadian Light Sour,2019-03-15,-9.420000000000002,-8.201585292991457,-1.2184147070085452,35.8,1.42,5.0,66.14,NorthAmerica,long,1
Canadian Light Sour,2019-04-15,-10.010000000000003,-9.097599323736247,-0.912400676263756,35.8,1.42,5.0,71.23,NorthAmerica,long,1
Canadian Light Sour,2019-05-15,-11.339999999999996,-10.551743785849638,-0.7882562141503584,35.8,1.42,5.0,71.32,NorthAmerica,long,1
Canadian Light Sour,2019-06-15,-12.479999999999997,-9.395859987810754,-3.084140012189243,35.8,1.42,5.0,64.22,NorthAmerica,long,1
Canadian Light Sour,2019-07-15,-10.590000000000003,-7.3484918593735635,-3.24150814062644,35.8,1.42,5.0,63.92,NorthAmerica,long,1
Canadian Light Sour,2019-08-15,-5.839999999999996,-5.707998288205035,-0.13200171179496145,35.8,1.42,5.0,59.04,NorthAmerica,long,1
Canadian Light Sour,2019-09-15,-8.25,-7.329646268922243,-0.920353731077757,35.8,1.42,5.0,62.83,NorthAmerica,long,1
Canadian Light Sour,2019-10-15,-9.310000000000002,-7.372185717570085,-1.9378142824299172,35.8,1.42,5.0,59.71,NorthAmerica,long,1
Canadian Light Sour,2019-11-15,-9.380000000000004,-8.823900443217447,-0.5560995567825575,35.8,1.42,5.0,63.21,NorthAmerica,long,1
Canadian Light Sour,2019-12-15,-13.36,-9.680898205731088,-3.6791017942689113,35.8,1.42,5.0,67.31,NorthAmerica,long,1
Canadian Light Sour,2020-01-15,-11.729999999999997,-7.812678591482332,-3.9173214085176653,35.8,1.42,5.0,63.65,NorthAmerica,long,1
Canadian Light Sour,2020-02-15,-12.309999999999995,-7.018036375648315,-5.2919636243516806,35.8,1.42,5.0,55.66,NorthAmerica,long,1
Canadian Light Sour,2020-03-15,-8.469999999999999,-3.703858604689052,-4.766141395310947,35.8,1.42,5.0,32.01,NorthAmerica,long,1
Canadian Light Sour,2020-04-15,-4.149999999999999,0.9649434613014589,-5.114943461301458,35.8,1.42,5.0,18.38,NorthAmerica,long,1
Canadian Light Sour,2020-05-15,-14.29,-3.0663321375220622,-11.223667862477937,35.8,1.42,5.0,29.38,NorthAmerica,long,1
Canadian Light Sour,2020-06-15,-2.460000000000001,-5.879595624907199,3.419595624907198,35.8,1.42,5.0,40.27,NorthAmerica,long,1
Canadian Light Sour,2020-07-15,-3.8999999999999986,-6.3393292657796225,2.439329265779624,35.8,1.42,5.0,43.24,NorthAmerica,long,1
Canadian Light Sour,2020-08-15,-4.109999999999999,-6.3226044124640675,2.212604412464068,35.8,1.42,5.0,44.74,NorthAmerica,long,1
Canadian Light Sour,2020-09-15,-3.2099999999999937,-3.6171611111913857,0.407161111191392,35.8,1.42,5.0,40.91,NorthAmerica,long,1
Canadian Light Sour,2020-10-15,-3.140000000000001,-3.573985043215863,0.43398504321586184,35.8,1.42,5.0,40.19,NorthAmerica,long,1
Canadian Light Sour,2020-11-15,-2.719999999999999,-4.197018384108031,1.4770183841080318,35.8,1.42,5.0,42.69,NorthAmerica,long,1
Canadian Light Sour,2020-12-15,-5.100000000000001,-6.074100963864252,0.9741009638642506,35.8,1.42,5.0,49.99,NorthAmerica,long,1
Canadian Light Sour,2021-01-15,-5.470000000000006,-6.046819747117754,0.5768197471177476,35.8,1.42,5.0,54.77,NorthAmerica,long,1
Canadian Light Sour,2021-02-15,-5.359999999999999,-7.288905407310757,1.9289054073107579,35.8,1.42,5.0,62.28,NorthAmerica,long,1
Canadian Light Sour,2021-03-15,-5.269999999999996,-7.8372349623814195,2.5672349623814235,35.8,1.42,5.0,65.41,NorthAmerica,long,1
Canadian Light Sour,2021-04-15,-1.8700000000000043,-8.065346250791604,6.1953462507916,35.8,1.42,5.0,64.81,NorthAmerica,long,1
Canadian Light Sour,2021-05-15,-3.719999999999999,-8.221349586892464,4.501349586892465,35.8,1.42,5.0,68.53,NorthAmerica,long,1
Canadian Light Sour,2021-06-15,-3.899999999999991,-7.581557185349702,3.681557185349711,35.8,1.42,5.0,73.16,NorthAmerica,long,1
Canadian Light Sour,2021-07-15,-4.070000000000007,-8.259202306700258,4.189202306700251,35.8,1.42,5.0,75.17,NorthAmerica,long,1
Canadian Light Sour,2021-08-15,-3.969999999999999,-7.516842309133288,3.5468423091332895,35.8,1.42,5.0,70.75,NorthAmerica,long,1
Canadian Light Sour,2021-09-15,-3.899999999999991,-7.1692033402570665,3.2692033402570755,35.8,1.42,5.0,74.49,NorthAmerica,long,1
Canadian Light Sour,2021-10-15,-9.11,-9.844228083955736,0.7342280839557365,35.8,1.42,5.0,83.54,NorthAmerica,long,1
Canadian Light Sour,2021-11-15,-2.640000000000001,-10.000245971365045,7.360245971365044,35.8,1.42,5.0,81.05,NorthAmerica,long,1
Canadian Light Sour,2021-12-15,-4.189999999999998,-8.58276004191837,4.392760041918372,35.8,1.42,5.0,74.17,NorthAmerica,long,1
Canadian Light Sour,2022-01-15,-7.910000000000011,-10.791356480825884,2.8813564808258736,35.8,1.42,5.0,86.51,NorthAmerica,long,1
Canadian Light Sour,2022-02-15,-10.039999999999992,-12.234343532311113,2.1943435323111213,35.8,1.42,5.0,97.13,NorthAmerica,long,1
Canadian Light Sour,2022-03-15,-12.200000000000005,-16.42810836406388,4.228108364063877,35.8,1.42,5.0,117.25,NorthAmerica,long,1
Canadian Light Sour,2022-04-15,-0.0900000000000034,-9.479727238366253,9.38972723836625,35.8,1.42,5.0,104.58,NorthAmerica,long,1
Canadian Light Sour,2022-05-15,-5.6000000000000085,-12.239722275058076,6.639722275058068,35.8,1.42,5.0,113.34,NorthAmerica,long,1
Canadian Light Sour,2022-06-15,-10.509999999999993,-16.73748669832367,6.227486698323679,35.8,1.42,5.0,122.71,NorthAmerica,long,1
Canadian Light Sour,2022-07-15,-11.240000000000007,-16.65657260149102,5.416572601491014,35.8,1.42,5.0,111.93,NorthAmerica,long,1
Canadian Light Sour,2022-08-15,-8.61,-11.350923066219993,2.7409230662199935,35.8,1.42,5.0,100.45,NorthAmerica,long,1
Canadian Light Sour,2022-09-15,-5.510000000000005,-8.364692835161485,2.8546928351614795,35.8,1.42,5.0,89.76,NorthAmerica,long,1
Canadian Light Sour,2022-10-15,-9.060000000000002,-9.940048123564631,0.8800481235646291,35.8,1.42,5.0,93.33,NorthAmerica,long,1
Canadian Light Sour,2022-11-15,-8.540000000000006,-11.67086293691951,3.1308629369195042,35.8,1.42,5.0,91.42,NorthAmerica,long,1
Canadian Light Sour,2022-12-15,-5.969999999999999,-8.972989491516923,3.0029894915169244,35.8,1.42,5.0,80.92,NorthAmerica,long,1
Canadian Light Sour,2023-01-15,-8.349999999999994,-9.057438511822308,0.7074385118223141,35.8,1.42,5.0,82.5,NorthAmerica,long,1
Canadian Light Sour,2023-02-15,-12.03,-9.918574143666833,-2.1114258563331667,35.8,1.42,5.0,82.59,NorthAmerica,long,1
Canadian Light Sour,2023-03-15,-8.610000000000014,-8.47144878268837,-0.13855121731164388,35.8,1.42,5.0,78.43,NorthAmerica,long,1
Canadian Light Sour,2023-04-15,-10.730000000000004,-10.632902087572177,-0.09709791242782728,35.8,1.42,5.0,84.64,NorthAmerica,long,1
