year,hub_low_p50_kboed,hub_base_p10_kboed,hub_base_p50_kboed,hub_base_p90_kboed,hub_high_p50_kboed,agg_p10_kboed,agg_p50_kboed,agg_p90_kboed
2033.1666666666667,34.24271346878237,64.63873564890103,70.1199441334264,75.50466273046737,123.87199846458968,58.68418315694803,65.80198417807368,76.18524884323051
2033.25,33.214569239715246,63.070101343686716,68.45627156072803,73.84695204233846,121.466570605605,56.794478625648026,63.73297449600098,73.84482181350182
2033.3333333333333,32.25642234123488,61.39342210519476,66.96888491456195,72.15264888473438,119.22670496572619,54.94309293221664,61.706938398678034,71.56365197366532
2033.4166666666667,31.28477554246798,59.80654481572915,65.46970635356996,70.47735384173961,117.14542362917167,53.17745243030798,59.757586778887806,69.25962948315502
2033.5,30.347267374488826,58.22896217450671,64.04508376000153,68.88819470213096,115.16151054782013,51.45554138241306,57.8594163778864,67.12098093592981
2033.5833333333333,29.43232124776886,56.75825888666663,62.63872870829944,67.36014216640717,113.18828606798763,49.78031983984949,56.04575594687484,65.03676029317275
2033.6666666666667,28.53665460637127,55.27574359111976,61.28728868841958,65.89327345944702,111.18533990290355,48.1697699149191,54.28234316660815,63.05321943606075
2033.75,27.67345547557001,53.81996736113365,59.91275590723652,64.64812607643837,109.18784752239725,46.600494259408606,52.57229713322554,61.066840910660225
2033.8333333333333,26.82023848344084,52.34497453243005,58.57992234608544,63.25369777301497,107.31479185661873,45.09300836927859,50.913281526766234,59.21584741331793
2033.9166666666667,26.021368693465543,50.984489320781584,57.259488116497366,61.92731305353619,105.44455276833504,43.62501580244144,49.28918180369249,57.42794107585703
2034.0,25.219890721445598,49.578805266396664,55.951859203971345,60.6887022464845,103.64232718253291,42.198825379851286,47.73938176843906,55.66946262956458
2034.0833333333333,24.47447847193599,48.22165721988942,54.641911316330244,59.50955096565153,101.90616886993833,40.83061261131657,46.220060081580165,53.96538422295697
2034.1666666666667,23.750150960677672,46.82584097496207,53.404289660355595,58.26976146822216,100.09470510570452,39.502007816895734,44.755065186230105,52.346838844203766
2034.25,23.031787161790845,45.40587957526459,52.19771760828684,57.16790758609578,98.37282315326617,38.21963869234394,43.338723586088506,50.77017294002176
2034.3333333333333,22.350167098258126,44.130267488036296,50.99227741800702,56.02841910136226,96.6586536570431,36.97552913280697,41.96219510487626,49.2580166652991
2034.4166666666667,21.687861964450178,42.83989496405266,49.78877834540564,54.933608878759614,94.97955829554965,35.772888648020384,40.6233653700793,47.7289765463426
2034.5,21.034238275616612,41.69912139568044,48.630208040303266,53.96387471233367,93.28994659478917,34.61179900752354,39.32179231380712,46.236394932110876
2034.5833333333333,20.394979431022033,40.484655384265935,47.54797158743989,52.899646290934186,91.73484697762402,33.48960557983481,38.060476710002355,44.78803391360026
2034.6666666666667,19.761686916463727,39.2233212930568,46.457685075198945,51.880896323019215,90.19475051011338,32.40378380825765,36.845252392336626,43.46479801563538
2034.75,19.150207506272174,38.056720468098504,45.41814537584688,50.87188505061212,88.69994509315582,31.348826504730113,35.663854058493335,42.08713757781865
2034.8333333333333,18.537600709550592,36.93113210764471,44.41044561902202,49.88851681092456,87.29030057976935,30.324533145237165,34.51794637410701,40.82598772028392
2034.9166666666667,17.95719920496493,35.862103896163156,43.40045885418267,48.969880222337906,85.8257019435349,29.3375786999222,33.41138434050156,39.59930349546986
2035.0,17.377112056272985,34.77806020379681,42.41509472220042,48.11046113092735,84.42689255141511,28.386610223010706,32.34289938176482,38.416000244813965
2035.0833333333333,16.83316474086256,33.83827219588049,41.44306818604674,47.2157160602253,83.02236269338256,27.46206859565344,31.298994503932786,37.224975607502124
2035.1666666666667,16.300584990549826,32.80362161688719,40.46786339273328,46.31084664145654,81.6234769769581,26.563220923804494,30.295697703257517,36.11315080769233
2035.25,15.789549884037058,31.85357360018754,39.56015628737404,45.40463037269387,80.28426492018878,25.698740824730603,29.325975770716475,35.03066886135933
2035.3333333333333,15.317224986756111,30.945480669823393,38.59310376744315,44.56648653166399,78.99550474704313,24.864773674615655,28.382978709104002,33.99236484521555
2035.4166666666667,14.84567881516932,30.025923396498534,37.71095550603669,43.79246463400997,77.69632238164976,24.057284387955164,27.483824877047404,32.99032272735495
2035.5,14.376809078877761,29.09656132948522,36.873537643629994,42.98629941938811,76.36931041723979,23.27561555703321,26.597663512630405,32.02517619910938
2035.5833333333333,13.925461243374752,28.227437150803905,35.99238209210443,42.19366544004423,75.04993707731998,22.516181335219603,25.747293196343744,31.049414636777286
2035.6666666666667,13.477408216151087,27.427977872387316,35.18272043403456,41.39567258693535,73.80067790079653,21.779503196615156,24.912394523106038,30.136906419279597
2035.75,13.037360443357885,26.664423715741997,34.38614690743808,40.59494593073994,72.56208133030924,21.05941171047434,24.11627542121387,29.25043479826047
2035.8333333333333,12.625226243658188,25.916575736770405,33.589947889505694,39.86374569877516,71.39732785359669,20.360417955018253,23.344236676904515,28.399126842641564
2035.9166666666667,12.238954178069285,25.12986246748638,32.81567088660675,39.15699362668039,70.2231278000612,19.610181613703638,22.58481216348685,27.571140535128652
2036.0,11.849954252585574,24.432520450311195,32.039376691744636,38.42971996404841,69.07203396520381,16.60994730208996,21.835431505868165,26.76963997952283
2036.0833333333333,11.478809798889806,23.717915028793573,31.31955415974247,37.711499609134194,67.93271506392524,16.067981996918906,21.055838581573425,25.97531493831975
2036.1666666666667,11.128546688171017,23.031786012087878,30.608253685189656,37.04595246844433,66.7715086291897,15.544186855874548,20.069549615178747,25.21216518279836
2036.25,10.772965765679416,22.329234845052888,29.940433714273862,36.381209133978984,65.67135434772806,15.03646793777115,17.239569173181895,24.43866924560229
2036.3333333333333,10.431270277950349,21.686966333769316,29.25677261214172,35.70842516297285,64.53801179807739,14.540916164180382,16.68562717510234,23.59825358534746
2036.4166666666667,10.112501276100621,21.061289874090342,28.569819413842815,35.06620757328743,63.491596365803815,14.05800998483546,16.14572870867531,22.722117702196083
2036.5,9.791935221749235,20.404881707422103,27.920968347722734,34.453904957356045,62.40454547881759,13.577999426938316,15.629536410519158,19.564870664392533
2036.5833333333333,9.482505522464935,19.799389758052442,27.286281318948788,33.830640291946,61.35321212467962,8.97372279885791,15.125682855000482,18.996337940871232
2036.6666666666667,9.19226328913782,19.163746736971316,26.66353953145697,33.20614884670817,60.317192217142214,8.679675110062862,14.61082851835476,18.452213688469808
2036.75,8.905256298697847,18.574825421806715,26.007552326086024,32.624623583047864,59.28210216234288,8.395121513405726,14.110571111864022,17.89793891417124
2036.8333333333333,8.631650021009824,18.037938764343544,25.401659784505647,31.98138893093543,58.292123942614985,8.120476343075675,13.583204751175998,17.380483727363316
2036.9166666666667,8.356983004753852,17.455959701093555,24.82297330255891,31.359458517569898,57.33698174044528,7.854255462606033,12.96451360200215,16.879155563169455
2037.0,8.089935774534444,16.92528820536484,24.25352710262317,30.81052923828156,56.386931757032386,7.596876021437143,8.736276669653074,16.388950064803016
2037.0833333333333,7.822848010717162,16.40953123710724,23.706654383704365,30.24131221181862,55.424541709819984,7.348247011246784,8.46066005094374,15.889898528938856
2037.1666666666667,7.534715426164063,15.92346785276354,23.1491604690743,29.664665794821108,54.471090371886255,7.092175741100407,8.182181444770256,15.417489438427603
2037.25,7.2843545641664065,15.456200232834737,22.59226433105537,29.121207809834328,53.517156529968176,4.156915225816142,7.91282822541894,14.964197372509087
2037.3333333333333,7.000418284279589,14.98204783890065,22.074167248094092,28.55681582300698,52.610685444210404,4.0206353347481665,7.648523523419863,14.538154606879786
2037.4166666666667,6.739303141582575,14.570014359261496,21.556377903055864,28.002863258073948,51.701713288745694,3.888492142560874,7.387561331254863,14.120821149549045
2037.5,6.434085011735419,14.165403098924488,21.069862514209575,27.48805064664455,50.80610535974345,3.7414060647569936,7.124558875773229,13.713425291522531
2037.5833333333333,6.1683857846821,13.766413192552722,20.5943275054925,26.977690680104757,49.90135320575569,2.0959215475671558,6.8580578700593735,13.317483311112753
2037.6666666666667,0.0,13.364050724449385,20.09646605360459,26.474827633255988,49.060562482350356,2.0247286240833176,6.572635783330066,12.933256071117443
2037.75,0.0,12.973449254162999,19.608491480456276,26.0150119845538,48.249476541544226,1.9409367815923764,3.813982142657892,12.558279869539321
2037.8333333333333,0.0,12.594264985322226,19.161781901970663,25.520058629953894,47.439252380632375,0.0,2.151757986068871,12.186170451702287
2037.9166666666667,0.0,12.199786976854956,18.709009183451315,25.013611828938288,46.60553997291194,0.0,2.0422378348232813,11.811630794848174
2038.0,0.0,11.807285030267714,18.268344725489747,24.550249469234057,45.78734600039544,0.0,1.8574781718383921,11.398783854957086
2038.0833333333333,0.0,11.442196057908633,17.849052850130235,24.095543652160938,44.98612392214153,0.0,0.0,9.446727011673243
2038.1666666666667,0.0,11.096038934476521,17.43938448907289,23.654532208235644,44.227149411687314,0.0,0.0,9.137276800660466
2038.25,0.0,10.74800004586788,17.039118765088816,23.22125236178326,43.48611094757352,0.0,0.0,8.80976295416711
2038.3333333333333,0.0,10.410428484515869,16.6512877628284,22.795909062430233,42.72227736195461,0.0,0.0,8.401724635522148
2038.4166666666667,0.0,10.108364484996745,16.277559311583556,22.378984882786924,41.99036783095876,0.0,0.0,6.439727897600596
2038.5,0.0,9.815065029601929,15.892603990864226,21.970964636492194,41.25942448771954,0.0,0.0,6.272622023724265
2038.5833333333333,0.0,9.530275810523044,15.52783970423581,21.569850298108033,40.55139330252596,0.0,0.0,6.110027853797535
2038.6666666666667,0.0,9.240917734531699,15.171447424163139,21.16745744551869,39.892193328024206,0.0,0.0,5.931700770417545
2038.75,0.0,8.952192358771523,14.815255821164074,20.77966605784039,39.24370925181827,0.0,0.0,2.4354093021727286
2038.8333333333333,0.0,8.534607196752994,14.471630203967006,20.400252891613476,38.573558063376225,0.0,0.0,2.3697650083138804
2038.9166666666667,0.0,0.0,14.136397525995688,20.041637507130602,37.89955584915564,0.0,0.0,2.2778254194441745
2039.0,0.0,0.0,13.807014561962836,19.658400809815237,37.256187306001436,0.0,0.0,0.0
2039.0833333333333,0.0,0.0,13.489331751554673,19.29660657328698,36.64386715750837,0.0,0.0,0.0
2039.1666666666667,0.0,0.0,13.180032777977884,18.940653615745408,36.02417725556344,0.0,0.0,0.0
2039.25,0.0,0.0,12.872443012135305,18.591267303127015,35.360102456960874,0.0,0.0,0.0
2039.3333333333333,0.0,0.0,12.57777105722645,18.24592331377565,34.75935513696585,0.0,0.0,0.0
2039.4166666666667,0.0,0.0,12.28924434184232,17.905144154536668,34.17597582801132,0.0,0.0,0.0
2039.5,0.0,0.0,11.994456733462654,17.56720703460618,33.609215198271556,0.0,0.0,0.0
2039.5833333333333,0.0,0.0,11.717733919786857,17.229403680809902,33.03024475322192,0.0,0.0,0.0
2039.6666666666667,0.0,0.0,11.442024107922615,16.91224745675932,32.45011283597108,0.0,0.0,0.0
2039.75,0.0,0.0,11.172801548702836,16.59434803474918,31.894761148510597,0.0,0.0,0.0
2039.8333333333333,0.0,0.0,10.914364929844849,16.29331568210485,31.298694261786203,0.0,0.0,0.0
2039.9166666666667,0.0,0.0,10.662194224778068,16.00574470017461,30.71748072438427,0.0,0.0,0.0
2040.0,0.0,0.0,10.414053175638507,15.723249239474177,30.201572136065668,0.0,0.0,0.0
2040.0833333333333,0.0,0.0,10.177893587045736,15.44573971893531,29.670667506458436,0.0,0.0,0.0
2040.1666666666667,0.0,0.0,9.943121669322998,15.164484988682863,29.159644267202633,0.0,0.0,0.0
